set_id,drug_name,ndc_code,manufacturer,dosage_form,approval_type,warning_level,loinc_code,triggering_text
2f9439bb-e808-4c54-ba61-f75f117c8b37,naproxen sodium,37808-652,H E B,"TABLET, FILM COATED",ANDA,silent,,
6e1c1129-562b-4a8a-ac37-db3cb2a82735,ASPIRIN,59779-945,CVS Pharmacy,"TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
7f1cda40-9a67-4de1-af56-ab881c6354c4,Topcare All Day Pain Relief,36800-490,Topco Associates LLC,"TABLET, FILM COATED",ANDA,silent,,
b38c0068-5b06-4976-b68d-617bcc14f051,BERKLEY AND JENSEN ALL DAY ALLERGY,68391-400,BJWC,"TABLET, FILM COATED",ANDA,silent,,
cdb60f74-ce23-4015-90eb-b23a2275f6cb,Naproxen Sodium,45802-490,Padagis Israel Pharmaceuticals Ltd,"TABLET, FILM COATED",ANDA,silent,,
de65b99e-85e9-46c1-88b2-727c7ed8882a,equate sinus 12 hour,49035-508,Wal-Mart Stores Inc,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
1e707628-08b1-4c72-b71c-2b4ae96071f2,pain relief,42507-484,HyVee Inc,TABLET,OTC Monograph Drug,silent,,
2d375ec9-a528-4048-a15b-652fa20e74a7,Aspirin,83324-067,"Chain Drug Marketing Association, Inc.","TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
3dd21aaf-13b2-9e81-e063-6294a90afaec,CVS Acetaminophen,51316-188,CVS Pharmacy,CAPSULE,OTC Monograph Drug,silent,,
4281faf5-7182-404f-9f53-3d9ea0354a18,naproxen sodium pm,37808-264,H E B,"TABLET, FILM COATED",ANDA,silent,,
af42d3f7-661e-4322-aefe-2b7f9f1010d6,Nighttime Cold and Flu Relief,41163-899,"United Natural Foods, Inc. dba UNFI","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
b1cab10b-19f1-f5d5-e053-2995a90a4d5f,Dolex Fem,55758-326,Pharmadel LLC,"TABLET, COATED",OTC Monograph Drug,silent,,
be275c48-18bf-45f6-891d-36d89327813e,heartburn relief,0904-5529,Major Pharmaceuticals,"TABLET, FILM COATED",ANDA,silent,,
e1a68bd9-d31a-46a6-8c08-7ad8197b6e0b,Stool Softener Laxative,30142-553,The Kroger Co.,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
2d2ded37-f241-4976-886d-5c038a85bfe1,CareOne Acetaminophen PM,41520-514,American Sales Company,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
686b9456-f16d-4b99-ae58-f607448bed8b,Gencare DayTime Cold and Flu Softgel,72090-062,"Pioneer Life Sciences, LLC","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
034bcbad-f57f-4338-a193-7a5aa9f09aa6,Esomeprazole Magnesium,58602-840,Aurohealth LLC,"TABLET, DELAYED RELEASE",ANDA,silent,,
33990795-e994-4307-a570-9e8e8b44c473,Acid Reducer,0536-1322,Rugby Laboratories,"TABLET, DELAYED RELEASE",ANDA,silent,,
3c8f34ad-589a-4872-939c-44ad5e0e47fe,Flu HBP,83324-062,"Chain Drug Marketing Association, Inc.","TABLET, FILM COATED",OTC Monograph Drug,silent,,
3eeb07fe-fcf1-4ea7-b0c2-9cb04f88c041,Naproxen Sodium,21130-856,"Better Living Brands, LLC","TABLET, FILM COATED",ANDA,silent,,
8c00c74f-4377-4f2c-943e-e55afa5a824f,Levocetirizine Dihydrochloride,85766-152,Sportpharm LLC,"TABLET, FILM COATED",ANDA,silent,,
e162bd50-f94a-4c76-8f1b-62114f283809,Back and Muscle Pain,11822-4170,Rite Aid Corporation,"TABLET, FILM COATED",ANDA,silent,,
441ce66e-515a-d380-e063-6394a90aec7d,Allergy Relief,85828-192,"Grocery Outlet, Inc.",TABLET,ANDA,silent,,
441d049c-8844-955e-e063-6294a90a666d,Allergy Relief,85828-194,"Grocery Outlet, Inc","TABLET, COATED",ANDA,silent,,
441d0aa0-9a65-98e9-e063-6294a90a5eb2,Arthritis Pain,85828-200,"Grocery Outlet, Inc.","TABLET, EXTENDED RELEASE",ANDA,silent,,
441d2629-3fff-0bf1-e063-6394a90aa9b6,Acetaminophen PM,85828-095,"Grocery Outlet, Inc.","TABLET, COATED",OTC Monograph Drug,silent,,
441d3a39-cc55-3c7c-e063-6394a90ad7a7,Acetaminophen,85828-170,"Grocery Outlet, Inc.","TABLET, COATED",OTC Monograph Drug,silent,,
441d762d-9022-426a-e063-6294a90a5076,Ibuprofen,85828-110,"Grocery Outlet, Inc.","TABLET, COATED",ANDA,silent,,
d148be81-79b4-41f7-b8d8-a0e85b661592,SENNA-S,80513-105,Advanced Rx LLC,TABLET,OTC Monograph Drug,silent,,
44269b79-a5ad-f443-e063-6294a90a8473,DOCUSATE SODIUM 100MG,85786-502,Farmacias De Similares TX LLC,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
945fcda4-0dd8-43cf-a5dd-ecea7995330a,FOSTER AND THRIVE ALLERGY AND CONGESTION D,70677-1315,Strategic Sourcing Services LLC,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
6f3c2e57-7a0f-432f-a7f1-04906f5e4ddf,Cetirizine,55154-8081,"Cardinal Health 107, LLC","TABLET, FILM COATED",ANDA,silent,,
8b5eec38-bdf3-4f27-802f-f4c732ae5c7d,Ibuprofen,50844-754,"L.N.K. International, Inc.","CAPSULE, LIQUID FILLED",ANDA,silent,,
416080a9-e817-485b-a4ae-6c9d0152c165,Head Congestion and Flu Severe,11822-5462,Rite Aid Corporation,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
c8016d34-aa72-4857-b5ed-5476948b386a,All Day Allergy,79903-084,WALMART INC. (see also Equate),CAPSULE,ANDA,silent,,
5b6cd5ba-bdca-434e-b024-0089aeeec6a1,ALLERGY RELIEF D12,51316-607,"CVS WOONSOCKET PRESCRIPTION CENTER, INCORPORATED","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
93c857e4-72b3-433e-ae6f-281cd57e3996,berkley and jensen famotidine,68391-300,BJWC,"TABLET, FILM COATED",ANDA,silent,,
c5dab2f3-8f95-4b85-995b-23b21c762ae8,All Day Allergy Relief,59726-806,"P & L Development, LLC",TABLET,ANDA,silent,,
e39daa3c-1901-4966-b85e-ab76d7bd1216,sinus and nasal decongestant,51316-616,"CVS WOONSOCKET PRESCRIPTION CENTER, INCORPORATED","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
49a01d36-dd5c-1176-e063-6294a90a2c6a,tabcin ACTIVE,69729-809,OPMX LLC.,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
97554f40-f9aa-4dbf-a6f2-de6197236ab4,"Sinus Pressure, Pain and Cough",0363-6171,Walgreen Company,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
ad18ca9e-1be5-4360-a07c-acfd89f1e650,Daytime Cold and Flu mini Softgels,83059-0050,Shield Pharmaceuticals Corp,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
bf85fb32-66d4-4683-be9d-58ca4e9f272d,Menstrual Relief,50804-990,"Geiss, Destin & Dunn Inc.","TABLET, FILM COATED",OTC Monograph Drug,silent,,
d5c8b248-6d82-4eac-881c-0b9d0a0de8f1,Sinus Severe,50844-572,"L.N.K. International, Inc.","TABLET, FILM COATED",OTC Monograph Drug,silent,,
d673266c-3d2b-479f-9b53-cdd1b8651393,Leader Ibuprofen,70000-0175,"Cardinal Health 110, LLC. dba Leader","TABLET, FILM COATED",ANDA,silent,,
f3fc270a-92fc-46d5-b187-44e875c3abb9,Sinus Congestion and Pain,41163-664,"United Natural Foods, Inc. dba UNFI","TABLET, FILM COATED",OTC Monograph Drug,silent,,
fafb57da-0682-475e-8ff9-17f2182129ef,Extra Strength Gas Relief,83059-0118,Shield Pharmaceuticals Corp,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,set_id_not_found_or_empty,,
22ac8924-5c2c-412a-a127-bee1c46ea462,Laxative,0363-6760,Walgreen Company,"TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
42392cb1-7958-4a2f-8622-f00f02afd961,Acid Controller,0363-0701,Walgreen Company,"TABLET, FILM COATED",ANDA,silent,,
8b8d374c-592e-44fc-a6cc-9f9e73ef914c,leader 12 hour nasal decongestant,70000-0475,"Cardinal Health 110, LLC. dba Leader","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
0b7736df-c7de-7d00-e063-6294a90aa57e,Sennosides,51316-112,"CVS Pharmacy, Inc","TABLET, FILM COATED",OTC Monograph Drug,silent,,
19735691-33f3-4e19-85ad-e5f270251ec5,Acetaminophen,0615-8609,"NCS HealthCare of KY, LLC dba Vangard Labs","TABLET, FILM COATED",OTC Monograph Drug,silent,,
1f4ac0e6-e986-4c22-8248-0691d64e1a30,Acetaminophen,0615-8608,"NCS HealthCare of KY, LLC dba Vangard Labs","TABLET, FILM COATED",OTC Monograph Drug,silent,,
1f737b76-14b5-618a-e063-6294a90a19c2,Allergy Relief,69452-452,BIONPHARMA INC.,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
4b21ca11-b81f-402c-e063-6394a90a3acb,FEVIA Constipation Control,82706-029,VIVUNT PHARMA LLC,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
5a6aa2df-bf69-465d-ba62-e660b13f16cd,Womens Gentle Laxative,63868-573,CHAIN DRUG MARKETING ASSOCIATION INC,"TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
5d300ea7-78eb-4e19-8333-1e42c73c4c54,DOCUSATE SODIUM,72789-399,"PD-Rx Pharmaceuticals, Inc.","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
869e950c-5861-4840-aaad-b0342790d62b,Sinus and Headache,55910-466,"DOLGENCORP, LLC","TABLET, FILM COATED",OTC Monograph Drug,silent,,
a3217b48-7482-4cc7-8811-ae75fd9d7805,ACETAMINOPHEN,0615-8624,"NCS HealthCare of KY, LLC dba Vangard Labs","TABLET, EXTENDED RELEASE",ANDA,silent,,
ed8d76c0-3ba2-48b3-ad8b-9f1ea1bd0e41,up and up famotidine,11673-061,Target Corporation,"TABLET, FILM COATED",ANDA,silent,,
efe4352f-856b-4ada-8bd4-0a78423447dc,Naproxen Sodium,69842-811,CVS Pharmacy,"TABLET, FILM COATED",ANDA,silent,,
f32fc2e9-c0e3-4a25-8399-9cdba6ae8a16,Acetaminophen,0615-8610,"NCS HealthCare of KY, LLC dba Vangard Labs","TABLET, FILM COATED",OTC Monograph Drug,silent,,
f6ce3117-dcd0-40da-81e0-b640fa49075c,Gentle Laxative,46122-767,Amerisource Bergen,"TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
48d835d7-5c99-0bd6-e063-6394a90a61ba,Dr Simi Cetirizine Hydrochloride 10 mg,85786-203,Farmacias De Similares TX LLC,"TABLET, FILM COATED",ANDA,silent,,
48ed4c5a-136a-90ba-e063-6294a90affed,Dr Simi Regular Strength Sennosides 8.6mg,85786-501,Farmacias De Similares TX LLC,"TABLET, COATED",OTC Monograph Drug,silent,,
6e0dfbb3-6c58-40fc-83b4-09ee10576ae5,anti diarrheal,0363-1010,Walgreen Company,"TABLET, FILM COATED",ANDA,silent,,
9952e0fb-b20e-4f9c-8be7-aa286e271fee,Allergy Relief D,0363-2010,Walgreen Company,"TABLET, EXTENDED RELEASE",ANDA,silent,,
aa515879-9851-4915-bd41-51d81e585dd7,allergy relief D12,0363-4923,Walgreen Company,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
ffbca2a4-8df0-4c85-adf9-9414cd706fb2,Cetirizine Hydrochloride (Allergy),58602-806,Aurohealth LLC,CAPSULE,ANDA,silent,,
020fa486-31f0-4e0c-84d3-5b3aaded1eeb,acetaminophen,0904-6720,Major Pharmaceuticals,TABLET,OTC Monograph Drug,silent,,
6820a515-4004-407b-969b-c4069dc0c3b5,pain relief,42507-813,HyVee Inc,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
da6c2802-5d15-dbcb-e053-2a95a90a2561,ibuprofen,51655-757,"Northwind Health Company, LLC","TABLET, FILM COATED",ANDA,silent,,
f70886af-a8a4-63a0-e053-6294a90a2d2c,Cetirizine Hydrochloride,51655-801,"Northwind Health Company, LLC","TABLET, FILM COATED",ANDA,silent,,
f756d3b1-d2e4-3705-e053-6294a90aa380,"Cetirizine Hydrochloride Tablets,10 mg",51655-842,"Northwind Health Company, LLC",TABLET,ANDA,silent,,
04c75e93-b1f4-2546-e063-6394a90af0e1,Curist Hives Relief,72559-028,"Little Pharma, Inc.",TABLET,ANDA,silent,,
0fdfcc7c-aeed-6bd0-e063-6394a90ae52d,Curist Acid Relief,72559-032,"Little Pharma, Inc.",TABLET,ANDA,silent,,
d27b5976-8cc0-4d99-96f6-9069b786affd,Medique at Home Decorel Forte,85766-174,Sportpharm LLC,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
025e03e0-e273-47ed-87f7-98e388abe047,Docusate Sodium,16103-399,"Pharbest Pharmaceuticals, Inc.",CAPSULE,OTC Monograph Drug,silent,,
087a3a0b-8d3f-45ed-8807-0af47b446cac,Mucus Relief,46122-794,Amerisource Bergen,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
236674db-da4d-415c-a160-7086eaf5bff5,AnaDent,27854-170,Belmora LLC,"TABLET, FILM COATED",ANDA,silent,,
498ab6fd-09ab-b6a7-e063-6394a90a6790,Coldtac Severe Cold,69729-808,OPMX LLC,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
4c4b0d8c-3195-7d7b-e063-6294a90a8c42,DOLONEURO-TROPAS,69729-795,OPMX LLC,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
4c4b2f47-fa6f-37c9-e063-6394a90a1519,Viro-Flu AM Relief,69729-056,OPMX LLC,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
55b1738c-fa72-4cd1-a8e8-be41b12b593d,Cetirizine Hydrochloride,71205-709,Proficient Rx LP,"TABLET, FILM COATED",ANDA,silent,,
6c4bc7d1-09d9-4311-8457-a1d47ab02a5a,Mucus Relief DM,84324-035,NUVICARE LLC,TABLET,OTC Monograph Drug,silent,,
879e2258-f61b-47ad-a4b1-7d1e78823570,Aspirin,11822-6910,Rite Aid Corporation,"TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
87c580d3-6009-4be9-aea7-13539fbe6e31,Aspirin,55301-157,ARMY AND AIR FORCE EXCHANGE SERVICE,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
98c6ddc9-8103-40b3-a145-ffbe3374ab6c,Acid Controller,0363-0141,Walgreen Company,"TABLET, FILM COATED",ANDA,silent,,
994fca33-7720-44bf-8db8-ce561d626189,Aspirin,68788-8334,Preferred Pharmaceuticals Inc.,"TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
f2a2a5bc-2efa-c550-e053-2a95a90a55ff,Curist Allergy Relief,72559-021,"Little Pharma, Inc.",TABLET,ANDA,silent,,
32933772-c0ef-46ad-84e5-d70218bcc866,Foster and Thrive Acid Reducer,70677-1099,Strategic Sourcing Services LLC,"CAPSULE, DELAYED RELEASE",ANDA,silent,,
3fd9ba76-42f8-4ebe-b1bc-f81f08e702ce,Stool Softener plus Stimulant Laxative,70000-0526,"CARDINAL HEALTH, 110 DBA LEADER","TABLET, FILM COATED",OTC Monograph Drug,silent,,
47c41c68-cb20-40f0-9d85-ea8db3328478,omeprazole,79481-3023,"Meijer, Inc.","CAPSULE, DELAYED RELEASE",ANDA,silent,,
68944663-0dc0-4d3a-a36b-019061bdbfa0,Naproxen Back and Muscle Pain,50844-714,"L.N.K. International, Inc.","TABLET, FILM COATED",ANDA,silent,,
717518e4-2537-4229-b765-c6acfe963d4b,Naproxen Sodium,50844-417,"L.N.K. International, Inc.","TABLET, FILM COATED",ANDA,silent,,
8be45c2a-1eca-4a00-81b9-f7babdbdcd41,Xyzal Allergy 24HR,41167-3510,"Chattem, Inc.",TABLET,NDA,silent,,
a1591da0-a1a9-9583-3cf5-788b8fee3814,Colace,67618-111,"Atlantis Consumer Healthcare, Inc.","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
b03e1500-0a4f-4e3d-a897-d7781fd5f791,Senna S,0363-0883,Walgreens,TABLET,OTC Monograph Drug,silent,,
1b5b8bb1-c45d-48f0-b275-9ce1f769fed4,Adult Low Dose Enteric Coated Aspirin,68788-8606,Preferred Pharmaceuticals Inc.,"TABLET, COATED",OTC Monograph Drug,silent,,
20f58b0b-c123-477f-a62c-fa5423e23f93,Medi-First Plus Sinus Decongestant,85766-182,Sportpharm LLC,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
4c9cca86-41bf-1635-e063-6294a90a17fb,Allergy Relief,46122-828,AMERISOURCE BERGEN,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
51e34704-5e6b-4e80-836c-ddbc24a451b2,foster and thrive daytime severe cold and flu relief,85766-179,Sportpharm LLC,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
25e72bd3-25c6-4943-92bb-27f9543e2d8a,Allergy Relief,69168-413,Allegiant Health,"CAPSULE, COATED",ANDA,silent,,
3a878985-3a0e-1960-db0e-e3b8fd9d5c63,Fexofenadine HCl and Pseudoephedrine HCl,51316-018,"CVS Pharmacy, Inc","TABLET, EXTENDED RELEASE",ANDA,silent,,
3fb6c1e5-f877-2cd0-e063-6294a90ae654,Ibuprofen PM,59640-020,HEB,"CAPSULE, LIQUID FILLED",ANDA,silent,,
42c7dbec-2e53-70ae-e063-6294a90a16e6,Ibuprofen Mini Dye Free Advil,51316-890,CVS Pharmacy,"CAPSULE, LIQUID FILLED",ANDA,silent,,
4c737cd6-fe56-4cef-887c-cd6cf83b254c,Pain Reliever PM,0363-0760,Walgreens,"TABLET, COATED",OTC Monograph Drug,silent,,
4caf0bcb-c1bf-0ae7-e063-6294a90a344b,Stool Softener,46122-826,Amerisource Bergen,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
67428f4b-28be-4682-a9a9-781bf85089ff,Sudafed PE Sinus Pressure Plus Pain,85766-183,Sportpharm LLC,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
7e4a2d02-c2b3-4a1f-8373-a0b0dec5ddea,Allergy Relief,71335-9733,Bryant Ranch Prepack,TABLET,ANDA,silent,,
86818ad6-fd45-4635-9ce8-eac986f008aa,Ibuprofen,0363-0292,Walgreen Company,"TABLET, FILM COATED",ANDA,silent,,
8dc17b5d-1cf7-44d2-9e78-d2c6952c7d20,Sleep Aid,55910-916,"Dolgencorp, Inc.  (DOLLAR GENERAL & REXALL)",CAPSULE,OTC Monograph Drug,silent,,
92df761b-da68-4ce9-b02a-a5a74fd6620e,Stool Softener Laxative,0363-4100,Walgreens,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
a82d21a9-1c40-447d-a880-4804e889459a,Gentle Laxative,70000-0221,"Cardinal Health 110, LLC. DBA Leader","TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
b97126d7-847d-483e-b3d1-e2b61ab1743f,Nighttime Cold and Flu Relief,69168-418,Allegiant Health,CAPSULE,OTC Monograph Drug,silent,,
ba6d69ff-b392-4f21-b3d7-00d8ec5dee32,Allergy Relief,70677-1014,Strategic Sourcing Services LLC,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
bdfd7d87-2b54-4c29-ba69-aad0fab682e7,sleep aid,11822-0672,Rite Aid Corporation,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
c280ac64-920c-4d03-9190-03e0196ed5ef,Acetaminophen,46122-430,Amerisource Bergen,"TABLET, COATED",OTC Monograph Drug,silent,,
cd668027-fb64-4e7d-86a5-2f0261599ae9,Stool Softener Laxative,0363-8550,Walgreens,TABLET,OTC Monograph Drug,silent,,
cf5c15e9-c45d-4bd6-a887-fd74de5f81b9,Back and Body Pain Relief,67091-430,"WinCo Foods, LLC","TABLET, FILM COATED",OTC Monograph Drug,silent,,
d0ebf2a7-551b-4acd-be60-2d0b936dd703,Ibuprofen,53943-292,Discount Drug Mart,"TABLET, FILM COATED",ANDA,silent,,
d86140ab-1117-4d14-a380-f5cc375775a1,Sinus Pressure and Congestion Relief,11822-0112,Rite Aid Corporation,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
d9806ad8-1cea-4599-97ef-a956ec7f0e21,Naproxen Sodium,0363-0748,Walgreens,"CAPSULE, LIQUID FILLED",ANDA,silent,,
e47dffdf-5778-4804-8ce2-54c5a72bba3a,good sense night time,0113-0056,L. Perrigo Company,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
e4ff1277-b859-4c34-872f-0dc5b7879121,Gentle Laxative,36800-327,"Topco Associates, LLC","TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
ea6ce0e8-7e0e-4cce-84d5-84094ddf1f0e,Gentle Laxative,49035-327,Wal-Mart Stores Inc,"TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
40091b98-b4c7-4a3b-e063-6294a90abd5d,Allergy Relief,59640-090,HEB,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
1d73e966-aa4a-40a0-b42a-fda8e500756e,Sleep Aid,70000-0244,"Cardinal Health 110, LLC. DBA Leader","TABLET, FILM COATED",OTC Monograph Drug,silent,,
2a31a975-72f9-2a16-e063-6394a90a8149,Acetaminophen 250 mg and Ibuprofen 125 mg,51672-4258,"Sun Pharmaceutical Industries, Inc.",TABLET,ANDA,silent,,
33a5d4f9-9e5a-4392-8599-ed4319cf5ff4,Laxative,70000-0443,"Cardinal Health 110, LLC. DBA Leader","TABLET, SUGAR COATED",OTC Monograph Drug,silent,,
4cc4b39a-39d5-a2bb-e063-6394a90a2e95,Buscapina,69729-818,OPMX LLC,"TABLET, COATED",OTC Monograph Drug,silent,,
7992a4bb-5535-4a1d-867d-a99f7e0c1be7,Fibercon,80070-500,Foundation Consumer Brands,TABLET,OTC Monograph Drug,silent,,
ad4babdb-d98d-420e-b8b0-9a5368c89a44,ZzzQuil,37000-501,The Procter & Gamble Manufacturing Company,"CAPSULE, GELATIN COATED",OTC Monograph Drug,silent,,
af35c833-316a-4d21-bd3a-9b71558cadbf,Cold and Flu,49035-193,"EQUATE (Wal-Mart Stores, Inc.) (see also WAL-MART INC)","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
c0b36e4d-3667-58f6-e053-2a95a90afad7,MAXIMUM STRENGTH COLD AND FLU,69842-789,"CVS Pharmacy, Inc","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
c55304be-bfc0-46a8-a37e-2e6ba9098394,Aspirin,59779-600,CVS Pharmacy,"TABLET, DELAYED RELEASE",OTC Monograph Drug,silent,,
cda27a9c-9175-4b07-9c0b-d8d897882965,Stool Softener Laxative,0363-8530,Walgreens,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
48438525-e49f-9303-e063-6394a90a44f2,Daytime Cold and Flu,51316-897,CVS Pharmacy,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
4985c332-6602-fd2d-e063-6394a90accd2,Daytime,51316-940,CVS HEALTH CORP,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
0661ddeb-6289-471e-af89-7f4b7452c355,Allergy Relief,85828-048,Grocery Outlet,"TABLET, COATED",OTC Monograph Drug,silent,,
12ab9c3c-1f4b-43cd-83ac-b5f80b1aa54c,Stool Softener Laxative,21130-041,"Safeway, Inc.","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
21a4cc76-a7cb-4d11-bd1b-7d5c6a332f2a,Pain Relief PM,37808-556,H E B,"TABLET, COATED",OTC Monograph Drug,silent,,
3455be3c-696e-402a-a5df-830544fa525a,ACID REDUCER,56062-088,Publix Super Markets Inc,"TABLET, FILM COATED",ANDA,silent,,
381db08e-5756-4255-8202-1d8e6a1cf038,ACID REDUCER,42507-194,HyVee Inc,"TABLET, FILM COATED",ANDA,silent,,
44660e1d-79c2-34ce-e063-6294a90ade3f,Ibuprofen,85828-601,"Grocery Outlet, Inc.","TABLET, COATED",ANDA,silent,,
4b1ad683-9b5a-622f-e063-6294a90a475c,Vicks PainQuil PM,84126-375,The Procter & Gamble Manufacturing Company,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
4b1b0e2a-0f58-c3b1-e063-6294a90aa1fb,Vicks PainQuil,84126-376,The Procter & Gamble Manufacturing Company,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
57a751e9-d8b6-4527-8537-bc4be718f5ec,Nighttime Sleep Aid,85828-410,Grocery Outlet,"CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
67a190c3-7de0-4f57-be94-d6b8285e1220,Acetaminophen PM,69842-956,CVS PHARMACY,"TABLET, COATED",OTC Monograph Drug,silent,,
7398a372-7679-423b-a3ca-8da905a979dd,Headache Relief,85828-285,Grocery Outlet,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
87cf4f25-b0e9-4f8b-bde3-0d0f26e2120e,Mucus DM,79481-5330,"Meijer Distribution, Inc.","TABLET, FILM COATED",OTC Monograph Drug,silent,,
df7a43d1-83a7-4e86-baef-4b9d1ebf0dbb,Sleep Aid,0363-6720,Walgreen Company,"TABLET, FILM COATED",OTC Monograph Drug,silent,,
eaa98783-5800-4ae9-832f-f4a1fd1790fd,Pain Relief PM,36800-556,"Topco Associates, LLC","TABLET, COATED",OTC Monograph Drug,silent,,
f178b31d-4843-4b91-a0d5-ab5ade835dc2,Stool Softener Laxative,21130-853,"Safeway, Inc.","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
10ec6386-db13-a9dd-e063-6294a90a8261,AMAZON BASIC CARE IBUPROFEN PM,72288-061,Amazon.com Services LLC,"TABLET, COATED",ANDA,silent,,
3c2914a4-913e-7e50-e063-6294a90aff3a,AMAZON BASICS ACETAMINOPHEN,72288-008,Amazon.com Services LLC,TABLET,OTC Monograph Drug,silent,,
1f5b5c55-44df-4872-8c74-b8a812efc32a,Naproxen Sodium 220mg,85828-394,Grocery Outlet,"TABLET, FILM COATED",ANDA,silent,,
2a94d25c-aacf-4f5c-b406-815f0e1d0611,Indoor and Outdoor Allergy Relief,87509-0002,Famora Inc.,"TABLET, COATED",ANDA,silent,,
2dd5e6b0-2445-4419-b0e6-c62aadee6ea4,ALLERGY RELIEF,73581-011,YYBA CORP,TABLET,ANDA,silent,,
4526b65c-b0e7-180c-e063-6394a90ae916,Hives Relief,0363-6340,WALGREEN COMPANY,"TABLET, FILM COATED",ANDA,silent,,
45d44cd2-5187-4a5c-983a-edb1e8eba0b2,Nighttime Cold and Flu Relief,21130-899,"Safeway, Inc.","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
5168ccd9-31b4-3a49-85b9-4f202cd99f6b,Omeprazole,79903-305,Walmart Inc.,"TABLET, DELAYED RELEASE",ANDA,silent,,
5a7bf4cd-1d44-424d-9ef4-d484e626e326,Allergy Relief,87509-0001,Famora Inc.,"TABLET, COATED",OTC Monograph Drug,silent,,
7c24aff7-2b96-27ac-e053-2991aa0a5714,ASPIRIN LOW DOSE,0904-6783,MAJOR PHARMACEUTICALS,"TABLET, COATED",OTC Monograph Drug,silent,,
7e158fd6-268d-4ffc-a410-d054090d54c5,Cetirizine,72162-2162,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
9cec2952-6f40-4352-8ffd-b46988b7df31,DUAL ACTION,42507-540,HyVee Inc,"TABLET, FILM COATED",ANDA,silent,,
a6c272c0-2950-4550-bed8-5dab698df226,Daytime Cold and Flu,59726-898,"P & L Development, LLC","CAPSULE, LIQUID FILLED",OTC Monograph Drug,silent,,
